onset	duration	stim	cond	resp	acc	RT
337.856	0.315	KEYSTONE	lure	NR	1	NR
338.19	0.604	INFLUENZA	lure	NR	1	NR
338.806	0.529	CHAIRMAN	lure	NR	1	NR
339.34	0.643	MATRIARCHY	lure	NR	1	NR
339.99	0.501	GANDER	lure	NR	1	NR
340.573	2.003	NOTE	long	NR	1	NR
342.59	0.609	KILOGRAM	lure	NR	1	NR
343.206	0.491	POLICEMEN	lure	NR	1	NR
343.706	0.697	ICEBOX	lure	NR	1	NR
344.406	0.313	FRUGALITY	lure	NR	1	NR
344.723	0.308	TENURE	lure	NR	1	NR
345.04	0.379	HALTER	lure	NR	1	NR
345.423	0.509	PROMPTER	lure	NR	1	NR
345.94	0.596	STAIRCASE	lure	NR	1	NR
346.54	0.34	WAY	lure	NR	1	NR
346.89	0.634	TABOO	lure	NR	1	NR
347.54	0.671	GOALIE	lure	NR	1	NR
348.223	0.568	PLANTATION	lure	NR	1	NR
348.806	0.606	SKIER	lure	NR	1	NR
349.424	0.559	EVE	lure	NR	1	NR
349.99	0.501	CHOW	lure	NR	1	NR
350.506	2.001	PHONE	long	NR	1	NR
352.523	0.39	COHORT	lure	NR	1	NR
352.923	0.738	BOUILLON	lure	NR	1	NR
353.673	0.48	MAIDEN	lure	NR	1	NR
354.24	0.48	INVESTMENT	lure	NR	1	NR
354.723	0.697	TEDDY	lure	NR	1	NR
355.423	0.522	ABSORPTION	lure	NR	1	NR
355.956	0.592	CARTRIDGE	lure	NR	1	NR
356.556	0.727	PROBLEM	lure	NR	1	NR
357.289	0.693	MUSKRAT	lure	NR	1	NR
357.99	0.5	INVENTION	lure	NR	1	NR
358.506	1.004	LIME	fruit	detect	1	835
359.523	0.654	DOE	lure	NR	1	NR
360.189	0.465	SONATA	lure	NR	1	NR
360.673	0.627	PRISONER	lure	NR	1	NR
361.306	0.565	SENSUALITY	lure	NR	1	NR
361.889	0.701	STRAINER	lure	NR	1	NR
362.606	0.639	BURNER	lure	NR	1	NR
363.256	0.589	POTBOILER	lure	NR	1	NR
363.857	0.397	RELATIVIST	lure	NR	1	NR
364.273	0.511	HIVE	lure	NR	1	NR
364.789	0.521	MANPOWER	lure	NR	1	NR
365.323	0.571	MENTHOL	lure	NR	1	NR
365.906	0.077	BUMBLEBEE	lure	NR	1	NR
366.073	0.502	DENIAL	lure	NR	1	NR
366.589	1.005	GRAPEFRUIT	fruit	detect	1	743
367.607	0.434	LABORATORY	lure	NR	1	NR
368.056	0.722	SCRIMMAGE	lure	NR	1	NR
368.789	0.373	GLEE	lure	NR	1	NR
369.173	0.594	CALFSKIN	lure	NR	1	NR
369.773	0.548	TWEED	lure	NR	1	NR
370.339	0.318	LACROSSE	lure	NR	1	NR
370.673	0.496	POLARITY	lure	NR	1	NR
371.173	0.543	SYMPTOM	lure	NR	1	NR
371.723	0.712	BARKER	lure	NR	1	NR
372.439	0.505	PAIL	lure	NR	1	NR
372.956	0.709	FIELDER	lure	NR	1	NR
373.673	0.56	EXECUTOR	lure	NR	1	NR
374.239	0.38	NOOK	lure	NR	1	NR
374.623	0.353	RYE	lure	NR	1	NR
374.989	0.724	SERMON	lure	NR	1	NR
375.723	0.259	SAILOR	lure	NR	1	NR
375.989	0.501	PLANNER	lure	NR	1	NR
376.506	2.002	RAIL	long	NR	1	NR
378.606	0.684	STREETCAR	lure	NR	1	NR
379.306	0.568	APOLOGY	lure	NR	1	NR
379.889	0.712	ECOLOGY	lure	NR	1	NR
380.606	0.649	IGNORANCE	lure	NR	1	NR
381.272	0.709	DICE	lure	NR	1	NR
381.989	0.501	VISAGE	lure	NR	1	NR
382.506	1.002	KIWI	fruit	detect	1	587
383.522	0.591	RESURGENCE	lure	NR	1	NR
384.122	0.406	VERSION	lure	NR	1	NR
384.539	0.312	COUNSELLOR	lure	NR	1	NR
384.856	0.525	TENDRIL	lure	NR	1	NR
385.392	0.503	PROMINENCE	lure	NR	1	NR
385.907	0.662	UNIT	lure	NR	1	NR
386.572	0.702	COUNTRYMAN	lure	NR	1	NR
387.289	0.492	TIMEPIECE	lure	NR	1	NR
387.789	0.194	DISTENSION	lure	NR	1	NR
387.989	0.501	VERTEBRAE	lure	NR	1	NR
388.506	0.601	BLIZZARD	short	NR	1	NR
389.122	0.744	LAD	lure	NR	1	NR
389.872	0.491	HOLDUP	lure	NR	1	NR
390.456	0.379	FIGURINE	lure	NR	1	NR
390.839	0.5	GENTLEMEN	lure	NR	1	NR
391.356	0.685	VOCALISM	lure	NR	1	NR
392.056	0.598	PAPA	lure	NR	1	NR
392.656	0.672	MIDSUMMER	lure	NR	1	NR
393.339	0.497	TREASURER	lure	NR	1	NR
393.839	0.497	DICTATOR	lure	NR	1	NR
394.339	0.642	INFINITY	lure	NR	1	NR
394.989	0.652	LAUGHTER	lure	NR	1	NR
395.656	0.327	METEOROID	lure	NR	1	NR
395.989	0.502	LEVITY	lure	NR	1	NR
396.506	0.601	SOAP	short	NR	1	NR
397.122	0.434	MAKER	lure	NR	1	NR
397.572	0.676	BASSINET	lure	NR	1	NR
398.256	0.673	TRAVESTY	lure	NR	1	NR
398.939	0.742	NYLON	lure	NR	1	NR
399.689	0.466	DRAMATIST	lure	NR	1	NR
400.172	0.476	KILOMETER	lure	NR	1	NR
400.656	0.715	FOUNDLING	lure	NR	1	NR
401.389	0.557	CHARCOAL	lure	NR	1	NR
402.039	0.471	COMPOSITOR	lure	NR	1	NR
402.522	0.387	SHOELACE	lure	NR	1	NR
402.922	0.703	TOWNSFOLK	lure	NR	1	NR
403.639	0.345	DEITY	lure	NR	1	NR
403.989	0.501	SURFER	lure	NR	1	NR
404.505	0.602	SIGN	short	NR	1	NR
405.122	0.436	BACKGAMMON	lure	NR	1	NR
405.572	0.458	PENSION	lure	NR	1	NR
406.039	0.413	EDITION	lure	NR	1	NR
406.455	0.443	DEN	lure	NR	1	NR
406.905	0.678	RIDGE	lure	NR	1	NR
407.589	0.334	RHEUMATISM	lure	NR	1	NR
407.939	0.721	CEILING	lure	NR	1	NR
408.672	0.497	ORDEAL	lure	NR	1	NR
409.172	0.469	IMBECILE	lure	NR	1	NR
409.655	0.657	CAPTIVITY	lure	NR	1	NR
410.322	0.745	SOLITAIRE	lure	NR	1	NR
411.072	0.415	SEDITION	lure	NR	1	NR
411.505	0.478	LEADER	lure	NR	1	NR
411.989	0.502	DECORATOR	lure	NR	1	NR
412.572	1.004	RASPBERRY	fruit	detect	1	609
413.589	0.575	PILL	lure	NR	1	NR
414.175	0.489	SEABIRD	lure	NR	1	NR
414.676	0.71	GUNRUNNER	lure	NR	1	NR
415.389	0.629	CROSSBEAM	lure	NR	1	NR
416.022	0.386	CHUMP	lure	NR	1	NR
416.422	0.603	WARMTH	lure	NR	1	NR
417.039	0.391	COMPLIMENT	lure	NR	1	NR
417.439	0.733	PROLOGUE	lure	NR	1	NR
418.189	0.747	LEISURE	lure	NR	1	NR
418.939	1.043	NOBILITY	lure	NR	1	NR
419.989	0.5	HARDCOVER	lure	NR	1	NR
420.505	1.005	GRAPE	fruit	detect	1	587
421.522	0.373	ASSET	lure	NR	1	NR
421.907	0.368	TANNER	lure	NR	1	NR
422.289	0.397	CONQUEST	lure	NR	1	NR
422.689	0.586	JAY	lure	NR	1	NR
423.289	0.447	PROTOTYPE	lure	NR	1	NR
423.739	0.484	BEAUTICIAN	lure	NR	1	NR
424.239	0.393	SAGA	lure	NR	1	NR
424.722	0.402	SANDALWOOD	lure	NR	1	NR
425.139	0.413	JAZZ	lure	NR	1	NR
425.555	0.42	EMERGENCY	lure	NR	1	NR
425.989	0.623	KNUCKLE	lure	NR	1	NR
426.622	0.494	ATOM	lure	NR	1	NR
427.122	0.648	HOROSCOPE	lure	NR	1	NR
427.789	0.195	TELEGRAPHY	lure	NR	1	NR
427.989	0.5	CLOTHESPIN	lure	NR	1	NR
428.505	0.602	PILE	short	NR	1	NR
429.122	0.504	INCISION	lure	NR	1	NR
429.638	0.56	BLACKHEAD	lure	NR	1	NR
430.205	0.476	RELATIVISM	lure	NR	1	NR
430.688	0.467	FELLA	lure	NR	1	NR
431.172	0.683	PAPERBOY	lure	NR	1	NR
431.872	0.544	COACHMAN	lure	NR	1	NR
432.422	0.611	INACTIVITY	lure	NR	1	NR
433.038	0.714	PRETEST	lure	NR	1	NR
433.755	0.523	EPIGRAPH	lure	NR	1	NR
434.288	0.74	PROXY	lure	NR	1	NR
435.04	0.654	SURVIVAL	lure	NR	1	NR
435.788	0.47	FORBEAR	lure	NR	1	NR
436.272	0.597	UNANIMITY	lure	NR	1	NR
436.872	1.111	COLLEAGUE	lure	NR	1	NR
437.988	0.502	MORTUARY	lure	NR	1	NR
438.505	2.001	DEPOT	long	NR	1	NR
440.522	0.492	FEMINISM	lure	NR	1	NR
441.022	0.721	DOORMEN	lure	NR	1	NR
441.755	0.639	LAB	lure	NR	1	NR
442.405	0.687	ABDUCTION	lure	NR	1	NR
443.105	0.499	LABORER	lure	NR	1	NR
443.622	0.494	GLOOM	lure	NR	1	NR
444.122	0.625	BOARDROOM	lure	NR	1	NR
444.755	0.497	FESTIVITY	lure	NR	1	NR
445.255	0.518	EPIPHANY	lure	NR	1	NR
445.788	0.332	CERTAINTY	lure	NR	1	NR
446.138	0.378	SPINACH	lure	NR	1	NR
446.522	0.462	REED	lure	NR	1	NR
446.988	0.357	AVOIDANCE	lure	NR	1	NR
447.355	0.628	POSITIVISM	lure	NR	1	NR
447.988	0.501	GOON	lure	NR	1	NR
448.572	2.002	BASKET	long	NR	1	NR
450.588	0.746	WORKDAY	lure	NR	1	NR
451.338	0.548	SULTAN	lure	NR	1	NR
451.905	0.687	THROTTLE	lure	NR	1	NR
452.605	0.676	SACHET	lure	NR	1	NR
453.288	0.73	WITCHCRAFT	lure	NR	1	NR
454.021	0.695	ADVERT	lure	NR	1	NR
454.721	0.655	ZOOLOGIST	lure	NR	1	NR
455.388	0.433	WOODYARD	lure	NR	1	NR
455.838	0.436	MOTORCADE	lure	NR	1	NR
456.288	0.333	SURNAME	lure	NR	1	NR
456.638	0.415	DISPERSAL	lure	NR	1	NR
457.071	0.564	PLASM	lure	NR	1	NR
457.638	0.344	RIVERSIDE	lure	NR	1	NR
457.988	0.501	VILLAIN	lure	NR	1	NR
458.505	0.601	ANCHOR	short	NR	1	NR
459.121	0.707	PROJECTOR	lure	NR	1	NR
459.838	0.502	SPARSITY	lure	NR	1	NR
460.355	0.329	HELPER	lure	NR	1	NR
460.688	0.311	BARN	lure	NR	1	NR
461.088	0.54	VALIDATION	lure	NR	1	NR
461.638	0.598	NUTCRACKER	lure	NR	1	NR
462.255	0.395	SWATTER	lure	NR	1	NR
462.655	0.698	HOUSEWORK	lure	NR	1	NR
463.371	0.75	GOATSKIN	lure	NR	1	NR
464.138	0.723	RINGMASTER	lure	NR	1	NR
464.871	0.551	EXPIRATION	lure	NR	1	NR
465.438	0.701	SONAR	lure	NR	1	NR
466.155	0.371	MUG	lure	NR	1	NR
466.538	0.4	MILITARISM	lure	NR	1	NR
466.955	0.352	LOOKER	lure	NR	1	NR
467.321	0.66	EYEPIECE	lure	NR	1	NR
467.988	0.502	CRIER	lure	NR	1	NR
468.505	2.002	SPONGE	long	NR	1	NR
470.521	0.462	LEOPARD	lure	NR	1	NR
470.988	0.519	ENCORE	lure	NR	1	NR
471.521	0.541	CLIFF	lure	NR	1	NR
472.071	0.607	TREATY	lure	NR	1	NR
472.688	0.404	DEER	lure	NR	1	NR
473.105	0.392	CONTENT	lure	NR	1	NR
473.588	0.685	PRIMATE	lure	NR	1	NR
474.288	0.52	BRIGADE	lure	NR	1	NR
474.821	0.441	MAINSTAY	lure	NR	1	NR
475.271	0.564	MUSK	lure	NR	1	NR
475.855	0.606	AIRLINE	lure	NR	1	NR
476.471	0.329	ADAPTATION	lure	NR	1	NR
476.805	0.311	OCEANSIDE	lure	NR	1	NR
477.121	0.393	SHAWL	lure	NR	1	NR
477.521	0.343	VOLT	lure	NR	1	NR
477.871	0.655	ROPEWALK	lure	NR	1	NR
478.538	0.341	PRESIDENT	lure	NR	1	NR
478.888	0.334	ASSESSOR	lure	NR	1	NR
479.238	0.569	SAVAGERY	lure	NR	1	NR
479.821	0.387	POPCORN	lure	NR	1	NR
480.221	0.363	SCENE	lure	NR	1	NR
480.588	0.366	CARAMEL	lure	NR	1	NR
480.971	0.501	REDUNDANCY	lure	NR	1	NR
481.488	0.571	THERMOSTAT	lure	NR	1	NR
482.071	0.401	JUDGEMENT	lure	NR	1	NR
482.488	0.42	INNING	lure	NR	1	NR
482.988	0.403	OFFENDER	lure	NR	1	NR
483.404	0.445	PLENITUDE	lure	NR	1	NR
483.854	0.561	CRACKPOT	lure	NR	1	NR
484.421	0.676	THEOLOGY	lure	NR	1	NR
485.104	0.704	COMMITTEE	lure	NR	1	NR
485.821	0.668	ZODIAC	lure	NR	1	NR
486.504	0.536	CORKSCREW	lure	NR	1	NR
487.054	0.549	BONBON	lure	NR	1	NR
487.621	0.705	LAKE	lure	NR	1	NR
488.338	0.592	BELL	lure	NR	1	NR
488.938	0.606	BUFFALO	lure	NR	1	NR
489.555	0.422	LION	lure	NR	1	NR
489.99	0.411	DIVINATION	lure	NR	1	NR
