onset	duration	stim	cond	resp	acc	RT
310.682	0.309	PREDICATE	lure	n/a	1	n/a
310.999	0.452	CHALLENGER	lure	n/a	1	n/a
311.465	0.52	FIREMAN	lure	n/a	1	n/a
312.082	0.501	MOLECULE	lure	n/a	1	n/a
312.599	1.002	MELON	fruit	detect	1	671
313.615	0.357	WOMANHOOD	lure	n/a	1	n/a
313.982	0.729	RAFT	lure	n/a	1	n/a
314.715	0.453	TORPEDO	lure	n/a	1	n/a
315.182	0.632	NORM	lure	n/a	1	n/a
315.832	0.626	ROULETTE	lure	n/a	1	n/a
316.465	0.458	BONFIRE	lure	n/a	1	n/a
316.932	0.467	SIERRA	lure	n/a	1	n/a
317.415	0.344	ZEAL	lure	n/a	1	n/a
317.765	0.41	DAYLIGHT	lure	n/a	1	n/a
318.182	0.483	SINGER	lure	n/a	1	n/a
318.682	0.59	DISCOURSE	lure	n/a	1	n/a
319.282	0.426	PIRATE	lure	n/a	1	n/a
319.715	0.46	BRAINSTORM	lure	n/a	1	n/a
320.182	0.355	PUBLICITY	lure	n/a	1	n/a
320.549	0.373	GRAM	lure	n/a	1	n/a
320.932	0.494	POTBELLY	lure	n/a	1	n/a
321.432	0.552	COURTSHIP	lure	n/a	1	n/a
321.999	0.501	UPBRINGING	lure	n/a	1	n/a
322.582	2.003	DISC	long	n/a	1	n/a
324.598	0.547	TABLOID	lure	n/a	1	n/a
325.148	0.652	CAREERISM	lure	n/a	1	n/a
325.815	0.547	CHIEFTAIN	lure	n/a	1	n/a
326.365	0.65	LAYOVER	lure	n/a	1	n/a
327.032	0.739	PRANK	lure	n/a	1	n/a
327.783	0.202	CARICATURE	lure	n/a	1	n/a
327.998	0.502	FINGERTIP	lure	n/a	1	n/a
328.515	0.602	CORD	short	n/a	1	n/a
329.132	0.677	NEGOTIATOR	lure	n/a	1	n/a
329.815	0.563	PACT	lure	n/a	1	n/a
330.382	0.414	IRONWORK	lure	n/a	1	n/a
330.815	0.443	PENTAGON	lure	n/a	1	n/a
331.265	0.315	AMENDMENT	lure	n/a	1	n/a
331.598	0.418	FIN	lure	n/a	1	n/a
332.032	0.704	FOLKTALE	lure	n/a	1	n/a
332.748	0.308	RAILHEAD	lure	n/a	1	n/a
333.065	0.482	ANTIBODY	lure	n/a	1	n/a
333.565	0.739	GREENHOUSE	lure	n/a	1	n/a
334.315	0.533	JARGON	lure	n/a	1	n/a
334.932	0.566	SPASM	lure	n/a	1	n/a
335.515	0.434	ENTICEMENT	lure	n/a	1	n/a
335.965	0.629	GIMMICK	lure	n/a	1	n/a
336.598	0.387	UNION	lure	n/a	1	n/a
336.998	0.986	ROOKIE	lure	n/a	1	n/a
337.998	0.501	GARMENT	lure	n/a	1	n/a
338.515	2.002	SPONGE	long	n/a	1	n/a
340.532	0.377	HERRING	lure	n/a	1	n/a
340.915	0.673	STORY	lure	n/a	1	n/a
341.6	0.711	LINEMAN	lure	n/a	1	n/a
342.315	0.634	CONCERTO	lure	n/a	1	n/a
342.965	0.401	TONSIL	lure	n/a	1	n/a
343.382	0.411	EXPEDITION	lure	n/a	1	n/a
343.798	0.578	HAVEN	lure	n/a	1	n/a
344.382	0.434	CONCORD	lure	n/a	1	n/a
344.831	0.673	FROCK	lure	n/a	1	n/a
345.515	0.438	STOREHOUSE	lure	n/a	1	n/a
345.965	0.52	MISSY	lure	n/a	1	n/a
346.498	0.615	MARCHER	lure	n/a	1	n/a
347.131	0.334	TAXICAB	lure	n/a	1	n/a
347.598	0.386	DEPLETION	lure	n/a	1	n/a
347.998	0.501	OMELET	lure	n/a	1	n/a
348.515	0.602	CLOAK	short	n/a	1	n/a
349.131	0.713	AUTHORITY	lure	n/a	1	n/a
349.848	0.421	STUDIO	lure	n/a	1	n/a
350.281	0.552	GOLF	lure	n/a	1	n/a
350.848	0.576	SCHISM	lure	n/a	1	n/a
351.431	0.635	OILFIELD	lure	n/a	1	n/a
352.081	0.448	FAD	lure	n/a	1	n/a
352.548	0.509	SANDER	lure	n/a	1	n/a
353.065	0.636	OXEN	lure	n/a	1	n/a
353.715	0.385	DAIQUIRI	lure	n/a	1	n/a
354.115	0.646	TAPESTRY	lure	n/a	1	n/a
354.765	0.303	SKATER	lure	n/a	1	n/a
355.081	0.633	COHESION	lure	n/a	1	n/a
355.731	0.253	MOMMY	lure	n/a	1	n/a
355.998	0.501	TOPOGRAPHY	lure	n/a	1	n/a
356.515	2.002	RAIL	long	n/a	1	n/a
358.531	0.39	BOOKER	lure	n/a	1	n/a
358.931	0.348	ESTIMATION	lure	n/a	1	n/a
359.365	0.639	CHECKPOINT	lure	n/a	1	n/a
360.015	0.625	INNKEEPER	lure	n/a	1	n/a
360.648	0.46	SOUTHERNER	lure	n/a	1	n/a
361.115	0.422	RADAR	lure	n/a	1	n/a
361.548	0.317	WHITECAP	lure	n/a	1	n/a
361.881	0.536	PHILOSOPHY	lure	n/a	1	n/a
362.431	0.623	SENDER	lure	n/a	1	n/a
363.065	0.92	PLASMA	lure	n/a	1	n/a
363.998	0.502	CALAMITY	lure	n/a	1	n/a
364.515	0.603	SIGN	short	n/a	1	n/a
365.131	0.416	SUFFERER	lure	n/a	1	n/a
365.565	0.635	CELLAR	lure	n/a	1	n/a
366.215	0.69	MESSAGE	lure	n/a	1	n/a
366.915	0.407	RIFT	lure	n/a	1	n/a
367.331	0.585	TIARA	lure	n/a	1	n/a
367.931	0.61	SNOWFLAKE	lure	n/a	1	n/a
368.552	0.485	ADMONITION	lure	n/a	1	n/a
369.048	0.457	PARSLEY	lure	n/a	1	n/a
369.515	0.441	MEN	lure	n/a	1	n/a
369.965	0.429	HASP	lure	n/a	1	n/a
370.481	0.42	DARTBOARD	lure	n/a	1	n/a
370.914	0.604	TUNDRA	lure	n/a	1	n/a
371.531	0.452	WINDSHIELD	lure	n/a	1	n/a
371.998	0.501	COROLLARY	lure	n/a	1	n/a
372.514	2.001	SUMMIT	long	n/a	1	n/a
374.531	0.513	PERSONA	lure	n/a	1	n/a
375.048	0.546	MANHOLE	lure	n/a	1	n/a
375.598	0.449	INSTANCE	lure	n/a	1	n/a
376.064	0.318	GOALKEEPER	lure	n/a	1	n/a
376.398	0.415	OMISSION	lure	n/a	1	n/a
376.831	0.376	PEPPERCORN	lure	n/a	1	n/a
377.214	0.303	TSUNAMI	lure	n/a	1	n/a
377.531	0.539	INDOLENCE	lure	n/a	1	n/a
378.081	0.369	BALM	lure	n/a	1	n/a
378.466	0.387	SWIMSUIT	lure	n/a	1	n/a
378.864	0.58	DISSENSION	lure	n/a	1	n/a
379.448	0.536	BUTTERCUP	lure	n/a	1	n/a
379.998	0.501	IVORY	lure	n/a	1	n/a
380.514	0.602	PILE	short	n/a	1	n/a
381.131	0.557	FALCON	lure	n/a	1	n/a
381.781	0.399	DOORHANDLE	lure	n/a	1	n/a
382.198	0.7	FIREBALL	lure	n/a	1	n/a
382.914	0.557	CARAVAN	lure	n/a	1	n/a
383.481	0.566	RECAP	lure	n/a	1	n/a
384.064	0.611	ENDURANCE	lure	n/a	1	n/a
384.681	0.645	OUNCE	lure	n/a	1	n/a
385.331	0.672	MEAT	lure	n/a	1	n/a
386.015	0.443	FOREMAN	lure	n/a	1	n/a
386.464	0.532	CONDUCTOR	lure	n/a	1	n/a
387.014	0.97	EFFORT	lure	n/a	1	n/a
387.998	0.501	CONTINENT	lure	n/a	1	n/a
388.514	0.601	SOAP	short	n/a	1	n/a
389.131	0.541	LEAKAGE	lure	n/a	1	n/a
389.684	0.36	DENTIST	lure	n/a	1	n/a
390.048	0.587	VIPER	lure	n/a	1	n/a
390.648	0.653	FOLLICLE	lure	n/a	1	n/a
391.314	0.591	BOWMAN	lure	n/a	1	n/a
391.914	0.706	CAPABILITY	lure	n/a	1	n/a
392.631	0.666	GLYCERIN	lure	n/a	1	n/a
393.314	0.357	CAMISOLE	lure	n/a	1	n/a
393.764	0.725	DANDELION	lure	n/a	1	n/a
394.498	0.67	FIREBIRD	lure	n/a	1	n/a
395.181	0.727	TROOPER	lure	n/a	1	n/a
395.914	0.611	GODPARENT	lure	n/a	1	n/a
396.531	0.411	DISRUPTION	lure	n/a	1	n/a
396.947	1.038	FLORIST	lure	n/a	1	n/a
397.997	0.501	SPEECH	lure	n/a	1	n/a
398.514	2.001	NOTE	long	n/a	1	n/a
400.531	0.627	BALLERINA	lure	n/a	1	n/a
401.164	0.338	PUMPKIN	lure	n/a	1	n/a
401.514	0.627	DREAMBOAT	lure	n/a	1	n/a
402.147	0.503	KEEPSAKE	lure	n/a	1	n/a
402.664	0.657	FOOTBALL	lure	n/a	1	n/a
403.331	0.418	HANDIWORK	lure	n/a	1	n/a
403.764	0.657	HAIRPIECE	lure	n/a	1	n/a
404.431	0.468	KNOLL	lure	n/a	1	n/a
404.914	0.483	SMOKER	lure	n/a	1	n/a
405.414	0.569	TEABAG	lure	n/a	1	n/a
405.997	0.501	ATTACHMENT	lure	n/a	1	n/a
406.514	1.003	APPLE	fruit	detect	1	596
407.614	0.657	POLYGON	lure	n/a	1	n/a
408.281	0.659	CAUSEWAY	lure	n/a	1	n/a
408.947	0.415	PERCENT	lure	n/a	1	n/a
409.381	0.351	VESICLE	lure	n/a	1	n/a
409.747	0.508	PROPANE	lure	n/a	1	n/a
410.264	0.743	REGULATOR	lure	n/a	1	n/a
411.019	0.699	PARISH	lure	n/a	1	n/a
411.731	0.625	PIANO	lure	n/a	1	n/a
412.364	0.483	RANGER	lure	n/a	1	n/a
412.864	0.646	SILVERFISH	lure	n/a	1	n/a
413.514	0.47	HARDWARE	lure	n/a	1	n/a
413.997	0.501	COOLANT	lure	n/a	1	n/a
414.514	2.003	COAL	long	n/a	1	n/a
416.531	0.345	FAVORITISM	lure	n/a	1	n/a
416.881	0.434	PLACEMENT	lure	n/a	1	n/a
417.335	0.318	RUNABOUT	lure	n/a	1	n/a
417.665	0.455	AFFAIR	lure	n/a	1	n/a
418.131	0.348	STATUARY	lure	n/a	1	n/a
418.497	0.383	TUMMY	lure	n/a	1	n/a
418.897	0.39	WISP	lure	n/a	1	n/a
419.38	0.42	GALLEY	lure	n/a	1	n/a
419.814	0.369	PHANTOM	lure	n/a	1	n/a
420.197	0.501	En/aOLLMENT	lure	n/a	1	n/a
420.714	0.425	TINFOIL	lure	n/a	1	n/a
421.147	0.661	PERSUASION	lure	n/a	1	n/a
421.814	0.392	INKWELL	lure	n/a	1	n/a
422.214	0.729	GRENADINE	lure	n/a	1	n/a
422.947	0.329	VACCINE	lure	n/a	1	n/a
423.28	0.696	TABULATION	lure	n/a	1	n/a
423.98	0.501	CHIPMUNK	lure	n/a	1	n/a
424.497	0.602	BLIZZARD	short	n/a	1	n/a
425.114	0.52	BEACHHEAD	lure	n/a	1	n/a
425.647	0.599	BALE	lure	n/a	1	n/a
426.264	0.709	CRITERION	lure	n/a	1	n/a
426.98	0.383	SOAPBOX	lure	n/a	1	n/a
427.38	0.715	REFORMER	lure	n/a	1	n/a
428.114	0.562	DABBLER	lure	n/a	1	n/a
428.68	0.392	VOCATION	lure	n/a	1	n/a
429.08	0.543	APPROVAL	lure	n/a	1	n/a
429.63	0.62	EMULATION	lure	n/a	1	n/a
430.347	0.345	AFTERTASTE	lure	n/a	1	n/a
430.697	0.323	FATE	lure	n/a	1	n/a
431.033	0.529	AFFLICTION	lure	n/a	1	n/a
431.58	0.404	GETAWAY	lure	n/a	1	n/a
431.997	0.502	HOOF	lure	n/a	1	n/a
432.514	1.003	LEMON	fruit	detect	1	668
433.53	0.636	JAWBREAKER	lure	n/a	1	n/a
434.18	0.39	TURNTABLE	lure	n/a	1	n/a
434.582	0.513	ALUMNI	lure	n/a	1	n/a
435.114	0.488	GUEST	lure	n/a	1	n/a
435.614	0.618	TABERNACLE	lure	n/a	1	n/a
436.247	0.336	BARBER	lure	n/a	1	n/a
436.597	0.659	BROCCOLI	lure	n/a	1	n/a
437.264	0.409	KITTY	lure	n/a	1	n/a
437.68	0.531	POLLUTION	lure	n/a	1	n/a
438.23	0.657	BEANPOLE	lure	n/a	1	n/a
438.897	0.411	GIGGLE	lure	n/a	1	n/a
439.314	0.433	BULLETIN	lure	n/a	1	n/a
439.764	0.617	PROTRACTOR	lure	n/a	1	n/a
440.397	0.683	HICK	lure	n/a	1	n/a
441.164	0.819	AIRWAY	lure	n/a	1	n/a
441.997	0.501	TESTER	lure	n/a	1	n/a
442.514	1.004	PLUM	fruit	detect	1	756
443.53	0.396	BANGLE	lure	n/a	1	n/a
443.93	0.464	ANTECEDENT	lure	n/a	1	n/a
444.413	0.485	CONCLUSION	lure	n/a	1	n/a
444.913	0.738	PROTECTION	lure	n/a	1	n/a
445.664	0.365	HORSEPOWER	lure	n/a	1	n/a
446.047	0.49	INCAPACITY	lure	n/a	1	n/a
446.547	0.604	KEG	lure	n/a	1	n/a
447.163	0.508	ROWBOAT	lure	n/a	1	n/a
447.68	0.522	TIDEWAY	lure	n/a	1	n/a
448.214	0.336	HOLDER	lure	n/a	1	n/a
448.563	0.423	LYE	lure	n/a	1	n/a
448.997	0.327	CONDOR	lure	n/a	1	n/a
449.33	0.67	COLLARBONE	lure	n/a	1	n/a
450.013	0.375	PATRIARCHY	lure	n/a	1	n/a
450.397	0.351	INDUSTRY	lure	n/a	1	n/a
450.763	0.409	CHARIOT	lure	n/a	1	n/a
451.18	0.804	CONFLUENCE	lure	n/a	1	n/a
452.08	0.502	ASTRONOMER	lure	n/a	1	n/a
452.597	0.602	ANCHOR	short	n/a	1	n/a
453.213	0.419	NUMERATION	lure	n/a	1	n/a
453.647	0.515	FINESSE	lure	n/a	1	n/a
454.18	0.467	BOOKMOBILE	lure	n/a	1	n/a
454.663	0.589	MARKUP	lure	n/a	1	n/a
455.263	0.301	ALTRUISM	lure	n/a	1	n/a
455.58	0.553	ESCAPEE	lure	n/a	1	n/a
456.147	0.471	BEATER	lure	n/a	1	n/a
456.63	0.55	PSEUDONYM	lure	n/a	1	n/a
457.197	0.534	KERCHIEF	lure	n/a	1	n/a
457.747	0.658	FIREARM	lure	n/a	1	n/a
458.413	0.311	HANDICRAFT	lure	n/a	1	n/a
458.73	0.733	STICKLER	lure	n/a	1	n/a
459.48	0.505	PRODUCER	lure	n/a	1	n/a
459.997	0.501	DELEGATE	lure	n/a	1	n/a
460.513	0.601	COAST	short	n/a	1	n/a
461.13	0.42	MIRACLE	lure	n/a	1	n/a
461.563	0.743	HANDLER	lure	n/a	1	n/a
462.313	0.522	BATHROBE	lure	n/a	1	n/a
462.93	0.311	YOGURT	lure	n/a	1	n/a
463.247	0.622	EXTENT	lure	n/a	1	n/a
463.88	0.471	MARKER	lure	n/a	1	n/a
464.363	0.441	SUNFISH	lure	n/a	1	n/a
464.813	0.627	TWEEZER	lure	n/a	1	n/a
465.447	0.501	FARMYARD	lure	n/a	1	n/a
465.963	0.02	CREMATION	lure	n/a	1	n/a
465.997	0.502	CALYPSO	lure	n/a	1	n/a
466.513	2.001	DEPOT	long	n/a	1	n/a
468.53	0.744	DIFFICULTY	lure	n/a	1	n/a
469.28	0.464	ANYBODY	lure	n/a	1	n/a
469.763	0.588	BANDMASTER	lure	n/a	1	n/a
470.363	0.671	GROUPIE	lure	n/a	1	n/a
471.046	0.648	MEADOW	lure	n/a	1	n/a
471.713	0.42	JUSTICE	lure	n/a	1	n/a
472.146	0.318	CASSEROLE	lure	n/a	1	n/a
472.48	0.373	LINESMAN	lure	n/a	1	n/a
472.864	0.609	SUn/aAY	lure	n/a	1	n/a
473.48	0.462	SEACOAST	lure	n/a	1	n/a
473.946	0.622	HEARTACHE	lure	n/a	1	n/a
474.663	0.697	GOVERn/aCE	lure	n/a	1	n/a
475.363	0.305	GYMNAST	lure	n/a	1	n/a
475.68	0.412	NEWSLETTER	lure	n/a	1	n/a
476.096	0.55	VIABILITY	lure	n/a	1	n/a
476.663	0.56	OBSCENITY	lure	n/a	1	n/a
477.23	0.431	SURGERY	lure	n/a	1	n/a
477.68	0.55	FLUENCY	lure	n/a	1	n/a
478.246	0.325	SUNFLOWER	lure	n/a	1	n/a
478.58	0.548	DADDY	lure	n/a	1	n/a
479.146	0.541	STYLE	lure	n/a	1	n/a
479.699	0.599	FLAGPOLE	lure	n/a	1	n/a
480.313	0.518	RECOMPENSE	lure	n/a	1	n/a
480.846	0.404	VESSEL	lure	n/a	1	n/a
481.263	0.36	CHECKLIST	lure	n/a	1	n/a
481.63	0.319	BINDER	lure	n/a	1	n/a
481.963	0.589	SLEDGE	lure	n/a	1	n/a
482.563	0.322	NEGLIGENCE	lure	n/a	1	n/a
482.896	0.564	DIVINITY	lure	n/a	1	n/a
483.48	0.327	FACADE	lure	n/a	1	n/a
483.813	0.611	BUTTERNUT	lure	n/a	1	n/a
484.513	0.362	SMOKEHOUSE	lure	n/a	1	n/a
484.88	0.62	AIRBASE	lure	n/a	1	n/a
485.513	0.542	RAT	lure	n/a	1	n/a
486.063	0.427	STOREFRONT	lure	n/a	1	n/a
486.496	0.445	GULF	lure	n/a	1	n/a
486.946	0.685	SIMILE	lure	n/a	1	n/a
487.646	0.698	LOCKJAW	lure	n/a	1	n/a
488.363	0.571	SPECIALTY	lure	n/a	1	n/a
488.946	0.623	SCROLLWORK	lure	n/a	1	n/a
489.581	0.415	TOPAZ	lure	n/a	1	n/a
