onset	duration	stim	cond	resp	acc	RT
305.711	0.608	CONSCIENCE	lure	n/a	1	n/a
306.328	0.347	IMBECILE	lure	n/a	1	n/a
306.678	0.337	SQUAD	lure	n/a	1	n/a
307.028	0.515	WINE	lure	n/a	1	n/a
307.561	0.376	INCITEMENT	lure	n/a	1	n/a
307.944	0.439	INVOCATION	lure	n/a	1	n/a
308.394	0.5	CHAPTER	lure	n/a	1	n/a
308.911	0.51	DILEMMA	lure	n/a	1	n/a
309.428	0.555	DOMIn/aCE	lure	n/a	1	n/a
309.994	0.502	BONBON	lure	n/a	1	n/a
310.511	0.602	SPARK	short	n/a	1	n/a
311.128	0.736	BEAKER	lure	n/a	1	n/a
311.878	0.742	PUTTY	lure	n/a	1	n/a
312.628	0.464	TECHNOLOGY	lure	n/a	1	n/a
313.111	0.496	BOOKMARK	lure	n/a	1	n/a
313.611	0.404	EYELID	lure	n/a	1	n/a
314.028	0.382	MANIAC	lure	n/a	1	n/a
314.428	0.42	MISTER	lure	n/a	1	n/a
314.861	0.362	MOTIF	lure	n/a	1	n/a
315.311	0.384	SUNLAMP	lure	n/a	1	n/a
315.711	0.58	HERB	lure	n/a	1	n/a
316.311	0.688	DINNER	lure	n/a	1	n/a
317.011	0.41	QUACKERY	lure	n/a	1	n/a
317.428	0.735	MOUNTAIN	lure	n/a	1	n/a
318.178	0.59	THERAPIST	lure	n/a	1	n/a
318.777	0.372	WEREWOLF	lure	n/a	1	n/a
319.161	0.402	VERTEX	lure	n/a	1	n/a
319.577	0.684	HUSK	lure	n/a	1	n/a
320.282	0.69	AUTOPSY	lure	n/a	1	n/a
320.978	0.753	DOWNTURN	lure	n/a	1	n/a
321.744	0.24	OIL	lure	n/a	1	n/a
321.994	0.503	ULCERATION	lure	n/a	1	n/a
322.511	1.003	LIME	fruit	detect	1	823
323.527	0.695	CONVOY	lure	n/a	1	n/a
324.227	0.429	RHYTHM	lure	n/a	1	n/a
324.661	0.598	NYLON	lure	n/a	1	n/a
325.277	0.621	PARODY	lure	n/a	1	n/a
325.911	0.345	MATRIMONY	lure	n/a	1	n/a
326.261	0.482	CHICKWEED	lure	n/a	1	n/a
326.831	0.481	TENT	lure	n/a	1	n/a
327.327	0.705	WATCHBAND	lure	n/a	1	n/a
328.044	0.624	NONDRIVER	lure	n/a	1	n/a
328.677	0.691	EASEL	lure	n/a	1	n/a
329.377	0.664	ATTRIBUTE	lure	n/a	1	n/a
330.061	0.679	EVASION	lure	n/a	1	n/a
330.744	0.362	BENEFACTOR	lure	n/a	1	n/a
331.111	0.707	DENTURE	lure	n/a	1	n/a
331.827	0.343	THUMBTACK	lure	n/a	1	n/a
332.177	0.329	GIRDLE	lure	n/a	1	n/a
332.511	0.616	INFORMANT	lure	n/a	1	n/a
333.144	0.712	NOVA	lure	n/a	1	n/a
333.861	0.482	JANITOR	lure	n/a	1	n/a
334.361	0.614	STAIRWAY	lure	n/a	1	n/a
334.994	0.338	RIM	lure	n/a	1	n/a
335.344	0.468	LATENCY	lure	n/a	1	n/a
335.827	0.359	COFFEEPOT	lure	n/a	1	n/a
336.194	0.324	KIN	lure	n/a	1	n/a
336.527	0.639	OUTAGE	lure	n/a	1	n/a
337.177	0.807	RETRIEVER	lure	n/a	1	n/a
338.061	0.503	ARCHDUKE	lure	n/a	1	n/a
338.577	2.001	ORNAMENT	long	n/a	1	n/a
340.594	0.338	CRUISER	lure	n/a	1	n/a
340.944	0.454	GIRLFRIEND	lure	n/a	1	n/a
341.411	0.421	DISHONESTY	lure	n/a	1	n/a
341.844	0.621	LIBRARY	lure	n/a	1	n/a
342.477	0.674	PEANUT	lure	n/a	1	n/a
343.161	0.408	POPCORN	lure	n/a	1	n/a
343.58	0.675	CUBICLE	lure	n/a	1	n/a
344.26	0.339	MANPOWER	lure	n/a	1	n/a
344.61	0.629	MEMBERSHIP	lure	n/a	1	n/a
345.244	0.74	NAPE	lure	n/a	1	n/a
345.994	0.503	SNOWDRIFT	lure	n/a	1	n/a
346.51	1.002	LEMON	fruit	n/a	0	n/a
347.527	0.702	MINELAYER	lure	n/a	1	n/a
348.244	0.389	COYOTE	lure	n/a	1	n/a
348.644	0.69	GAMEKEEPER	lure	n/a	1	n/a
349.344	0.56	VOUCHER	lure	n/a	1	n/a
349.91	0.695	DOSAGE	lure	n/a	1	n/a
350.61	0.66	JAY	lure	n/a	1	n/a
351.36	0.451	AIRMEN	lure	n/a	1	n/a
351.827	0.433	MONUMENT	lure	n/a	1	n/a
352.277	0.368	ANYBODY	lure	n/a	1	n/a
352.66	0.531	IRRITATION	lure	n/a	1	n/a
353.21	0.574	CURBSIDE	lure	n/a	1	n/a
353.794	0.614	PROTEIN	lure	n/a	1	n/a
354.427	0.579	NITRATE	lure	n/a	1	n/a
355.01	0.368	EXPLORER	lure	n/a	1	n/a
355.394	0.535	HANDICRAFT	lure	n/a	1	n/a
355.944	0.53	STIGMA	lure	n/a	1	n/a
356.477	0.736	MOTHER	lure	n/a	1	n/a
357.227	0.437	SPEECH	lure	n/a	1	n/a
357.677	0.458	DIME	lure	n/a	1	n/a
358.144	0.719	DICTIONARY	lure	n/a	1	n/a
358.877	0.567	SOPHOMORE	lure	n/a	1	n/a
359.46	0.522	GOALPOST	lure	n/a	1	n/a
359.994	0.502	GATEHOUSE	lure	n/a	1	n/a
360.51	0.602	BRIDGE	short	n/a	1	n/a
361.127	0.729	ECONOMIST	lure	n/a	1	n/a
361.86	0.555	APPEARANCE	lure	n/a	1	n/a
362.494	0.349	MINER	lure	n/a	1	n/a
362.86	0.7	PUTTER	lure	n/a	1	n/a
363.577	0.46	NARCISSISM	lure	n/a	1	n/a
364.044	0.664	CARPENTRY	lure	n/a	1	n/a
364.727	0.47	STALEMATE	lure	n/a	1	n/a
365.21	0.412	DENOTATION	lure	n/a	1	n/a
365.627	0.559	REFORMER	lure	n/a	1	n/a
366.197	0.748	EMIGRATION	lure	n/a	1	n/a
366.96	1.025	FUNERAL	lure	n/a	1	n/a
367.993	0.502	MAT	lure	n/a	1	n/a
368.51	0.601	TICKET	short	n/a	1	n/a
369.127	0.354	TABLET	lure	n/a	1	n/a
369.493	0.547	BATON	lure	n/a	1	n/a
370.06	0.561	BEDSPREAD	lure	n/a	1	n/a
370.627	0.415	NIGHTHAWK	lure	n/a	1	n/a
371.06	0.338	CREAMERY	lure	n/a	1	n/a
371.41	0.435	PHONOLOGY	lure	n/a	1	n/a
371.86	0.693	PILLOW	lure	n/a	1	n/a
372.565	0.498	TAXATION	lure	n/a	1	n/a
373.077	0.44	MATRIX	lure	n/a	1	n/a
373.593	0.679	MONARCH	lure	n/a	1	n/a
374.277	0.352	IMMATURITY	lure	n/a	1	n/a
374.643	0.537	SNOB	lure	n/a	1	n/a
375.193	0.326	YOUNGSTER	lure	n/a	1	n/a
375.527	0.732	ROTISSERIE	lure	n/a	1	n/a
376.277	0.686	BADMINTON	lure	n/a	1	n/a
376.977	0.417	FLINTSTONE	lure	n/a	1	n/a
377.41	0.573	INDULGENCE	lure	n/a	1	n/a
377.993	0.502	CASEWORKER	lure	n/a	1	n/a
378.51	1.002	KIWI	fruit	detect	1	712
379.527	0.381	CHECKLIST	lure	n/a	1	n/a
379.927	0.642	NATIVITY	lure	n/a	1	n/a
380.577	0.647	AMPLITUDE	lure	n/a	1	n/a
381.243	0.543	HEATSTROKE	lure	n/a	1	n/a
381.793	0.656	DILATION	lure	n/a	1	n/a
382.46	0.675	DRIVER	lure	n/a	1	n/a
383.143	0.404	SALINE	lure	n/a	1	n/a
383.56	0.62	ASSORTMENT	lure	n/a	1	n/a
384.193	0.379	RETIREMENT	lure	n/a	1	n/a
384.577	0.41	SECT	lure	n/a	1	n/a
385.077	0.707	ETHICIST	lure	n/a	1	n/a
385.796	0.697	CARNIVORE	lure	n/a	1	n/a
386.51	0.34	TEn/aT	lure	n/a	1	n/a
386.86	0.535	LECTURER	lure	n/a	1	n/a
387.41	0.318	PARTICIPLE	lure	n/a	1	n/a
387.743	0.531	MOUSETRAP	lure	n/a	1	n/a
388.293	0.343	SENTRY	lure	n/a	1	n/a
388.66	0.608	MERINGUE	lure	n/a	1	n/a
389.277	0.417	POLYESTER	lure	n/a	1	n/a
389.71	0.718	CASTOR	lure	n/a	1	n/a
390.443	0.563	HOLDUP	lure	n/a	1	n/a
391.01	0.332	MEMORIAL	lure	n/a	1	n/a
391.36	0.588	INSURANCE	lure	n/a	1	n/a
391.96	0.691	INSOMNIA	lure	n/a	1	n/a
392.663	0.47	JAWBONE	lure	n/a	1	n/a
393.145	0.419	DELICACY	lure	n/a	1	n/a
393.576	0.408	OCTAGON	lure	n/a	1	n/a
394.01	0.502	SHIRT	lure	n/a	1	n/a
394.527	0.602	PIN	short	n/a	1	n/a
395.143	0.671	ROCKER	lure	n/a	1	n/a
395.893	0.421	CONTENT	lure	n/a	1	n/a
396.326	0.517	EMBODIMENT	lure	n/a	1	n/a
396.86	0.393	LADDIE	lure	n/a	1	n/a
397.26	0.428	SIERRA	lure	n/a	1	n/a
397.693	0.398	FARCE	lure	n/a	1	n/a
398.11	0.7	PROPRIETOR	lure	n/a	1	n/a
398.826	0.597	GENIE	lure	n/a	1	n/a
399.426	0.696	PALACE	lure	n/a	1	n/a
400.126	0.398	MENACE	lure	n/a	1	n/a
400.543	0.445	PRIVACY	lure	n/a	1	n/a
400.993	0.665	CIRCUIT	lure	n/a	1	n/a
401.676	0.373	BREAKAWAY	lure	n/a	1	n/a
402.06	0.608	ANALYST	lure	n/a	1	n/a
402.676	0.408	VAPIDITY	lure	n/a	1	n/a
403.093	0.572	INFIELD	lure	n/a	1	n/a
403.677	0.306	ANYONE	lure	n/a	1	n/a
404.01	0.503	COD	lure	n/a	1	n/a
404.526	2.001	STADIUM	long	n/a	1	n/a
406.543	0.477	CONVENTION	lure	n/a	1	n/a
407.026	0.375	TOMAHAWK	lure	n/a	1	n/a
407.476	0.417	HALL	lure	n/a	1	n/a
407.91	0.532	PRESCHOOL	lure	n/a	1	n/a
408.46	0.69	OWNER	lure	n/a	1	n/a
409.16	0.491	STRAGGLER	lure	n/a	1	n/a
409.66	0.575	PAYMASTER	lure	n/a	1	n/a
410.246	0.377	GAP	lure	n/a	1	n/a
410.626	0.698	LAYOVER	lure	n/a	1	n/a
411.343	0.642	VISAGE	lure	n/a	1	n/a
412.01	0.502	SUBSIDY	lure	n/a	1	n/a
412.526	0.603	PYRAMID	short	n/a	1	n/a
413.143	0.395	JELLY	lure	n/a	1	n/a
413.543	0.647	CITADEL	lure	n/a	1	n/a
414.193	0.424	ENVOY	lure	n/a	1	n/a
414.626	0.75	MUTATION	lure	n/a	1	n/a
415.393	0.379	BASKET	lure	n/a	1	n/a
415.776	0.593	HANDBALL	lure	n/a	1	n/a
416.376	0.709	PEPPERONI	lure	n/a	1	n/a
417.093	0.637	CHARISMA	lure	n/a	1	n/a
417.743	0.607	MURAL	lure	n/a	1	n/a
418.36	0.382	AUTO	lure	n/a	1	n/a
418.826	0.482	BREADCRUMB	lure	n/a	1	n/a
419.326	0.657	SPECTACLE	lure	n/a	1	n/a
420.009	0.503	MEMBER	lure	n/a	1	n/a
420.526	0.603	LAKE	short	n/a	1	n/a
421.143	0.494	LANDHOLDER	lure	n/a	1	n/a
421.643	0.683	NONSTARTER	lure	n/a	1	n/a
422.343	0.696	CROSSBAR	lure	n/a	1	n/a
423.043	0.682	OUTBREAK	lure	n/a	1	n/a
423.743	0.415	MARSH	lure	n/a	1	n/a
424.176	0.712	MAGNUM	lure	n/a	1	n/a
424.893	0.675	EMPLOYMENT	lure	n/a	1	n/a
425.579	0.667	LISTENER	lure	n/a	1	n/a
426.259	0.733	DIARY	lure	n/a	1	n/a
427.009	0.974	HUMANITY	lure	n/a	1	n/a
428.009	0.5	RECITATIVE	lure	n/a	1	n/a
428.526	2.001	GRAVEL	long	n/a	1	n/a
430.543	0.708	PESSIMIST	lure	n/a	1	n/a
431.259	0.471	HEARTBURN	lure	n/a	1	n/a
431.743	0.537	SURCHARGE	lure	n/a	1	n/a
432.293	0.551	EPIGRAM	lure	n/a	1	n/a
432.926	0.563	MATERNITY	lure	n/a	1	n/a
433.493	0.709	ADAPTER	lure	n/a	1	n/a
434.209	0.482	REPAST	lure	n/a	1	n/a
434.709	0.705	ACCIDENT	lure	n/a	1	n/a
435.426	0.558	SALESMEN	lure	n/a	1	n/a
436.009	0.503	EVOCATION	lure	n/a	1	n/a
436.526	0.603	BANNER	short	n/a	1	n/a
437.143	0.603	METHYL	lure	n/a	1	n/a
437.759	0.712	CURD	lure	n/a	1	n/a
438.476	0.593	DWELLER	lure	n/a	1	n/a
439.076	0.697	FORESIGHT	lure	n/a	1	n/a
439.776	0.598	VICEROY	lure	n/a	1	n/a
440.393	0.627	TRAVELLER	lure	n/a	1	n/a
441.026	0.522	PUB	lure	n/a	1	n/a
441.559	0.646	HANDSTAND	lure	n/a	1	n/a
442.209	0.475	CORKSCREW	lure	n/a	1	n/a
442.693	0.6	VOWEL	lure	n/a	1	n/a
443.309	0.421	ASSISTANT	lure	n/a	1	n/a
443.743	0.24	COUPE	lure	n/a	1	n/a
444.009	0.502	HEDONISM	lure	n/a	1	n/a
444.592	2.002	BRAKE	long	n/a	1	n/a
446.609	0.328	RADAR	lure	n/a	1	n/a
446.942	0.396	CRESCENT	lure	n/a	1	n/a
447.342	0.67	DEPORTMENT	lure	n/a	1	n/a
448.026	0.354	CREED	lure	n/a	1	n/a
448.392	0.391	HORROR	lure	n/a	1	n/a
448.792	0.723	WORKER	lure	n/a	1	n/a
449.527	0.528	MEDIA	lure	n/a	1	n/a
450.059	0.693	CONGESTION	lure	n/a	1	n/a
450.759	0.68	DIVINITY	lure	n/a	1	n/a
451.442	0.534	DROPLET	lure	n/a	1	n/a
451.992	0.502	CRAWLER	lure	n/a	1	n/a
452.509	2.001	PISTOL	long	n/a	1	n/a
454.526	0.565	CAMERA	lure	n/a	1	n/a
455.109	0.499	DUMBBELL	lure	n/a	1	n/a
455.626	0.381	STUPOR	lure	n/a	1	n/a
456.026	0.391	RETELLING	lure	n/a	1	n/a
456.426	0.491	BOAR	lure	n/a	1	n/a
456.926	0.531	SPINACH	lure	n/a	1	n/a
457.459	0.638	ENLISTMENT	lure	n/a	1	n/a
458.176	0.554	HEIGHT	lure	n/a	1	n/a
458.742	0.636	PROPAGANDA	lure	n/a	1	n/a
459.392	0.487	INJUSTICE	lure	n/a	1	n/a
459.892	0.091	SORCERER	lure	n/a	1	n/a
460.009	0.502	COMEDOWN	lure	n/a	1	n/a
460.526	2.001	PUPPET	long	n/a	1	n/a
462.542	0.493	MONOLOGIST	lure	n/a	1	n/a
463.042	0.682	TALC	lure	n/a	1	n/a
463.742	0.451	RITUALISM	lure	n/a	1	n/a
464.209	0.617	CLIQUE	lure	n/a	1	n/a
464.842	0.417	POLICEMEN	lure	n/a	1	n/a
465.276	0.509	HOSPITAL	lure	n/a	1	n/a
465.797	0.187	ENTERPRISE	lure	n/a	1	n/a
466.009	0.501	SANDAL	lure	n/a	1	n/a
466.525	1.001	LIME	fruit	n/a	0	n/a
467.542	0.554	AIRWAY	lure	detect	0	72
468.109	0.521	FROGMAN	lure	n/a	1	n/a
468.642	0.559	SUPPER	lure	n/a	1	n/a
469.209	0.61	GENTRY	lure	n/a	1	n/a
469.825	0.526	PROVISION	lure	n/a	1	n/a
470.442	0.433	ACTIVIST	lure	n/a	1	n/a
470.892	0.615	ILLITERACY	lure	n/a	1	n/a
471.525	0.653	CEREBRUM	lure	n/a	1	n/a
472.192	0.451	MICROMETER	lure	n/a	1	n/a
472.659	0.438	CONFETTI	lure	n/a	1	n/a
473.109	0.575	TALENT	lure	n/a	1	n/a
473.692	0.674	MODULATION	lure	n/a	1	n/a
474.375	0.721	EXECUTOR	lure	n/a	1	n/a
475.109	0.698	DEVICE	lure	n/a	1	n/a
475.825	0.517	CRUDE	lure	n/a	1	n/a
476.359	0.704	DIVER	lure	n/a	1	n/a
477.075	0.674	FEROCITY	lure	n/a	1	n/a
477.762	0.214	PREVISION	lure	n/a	1	n/a
477.992	0.503	ENSIGN	lure	n/a	1	n/a
478.509	2.001	CHALK	long	n/a	1	n/a
480.525	0.602	SWINGER	lure	n/a	1	n/a
481.142	0.643	MEDIATION	lure	n/a	1	n/a
481.792	0.536	JASPER	lure	n/a	1	n/a
482.342	0.488	HOOLIGAN	lure	n/a	1	n/a
482.842	0.689	REVEREND	lure	n/a	1	n/a
483.609	0.31	FLIGHT	lure	n/a	1	n/a
483.925	0.05	FELLA	lure	n/a	1	n/a
483.992	0.503	WILDFIRE	lure	n/a	1	n/a
484.509	0.603	LEAF	short	n/a	1	n/a
485.125	0.724	SULFIDE	lure	n/a	1	n/a
485.859	0.558	LITIGATION	lure	n/a	1	n/a
486.425	0.542	GRASSLAND	lure	n/a	1	n/a
486.979	0.467	PLURALISM	lure	n/a	1	n/a
487.459	0.627	IMPOSTOR	lure	n/a	1	n/a
488.092	0.427	ONSET	lure	n/a	1	n/a
488.525	0.541	EXPEDIENCE	lure	n/a	1	n/a
489.075	0.628	LANDMARK	lure	n/a	1	n/a
489.709	0.563	IMBALANCE	lure	n/a	1	n/a
490.275	0.473	DYNASTY	lure	n/a	1	n/a
490.76	0.623	CHAMPAIGN	lure	n/a	1	n/a
491.395	0.732	VILLAGE	lure	n/a	1	n/a
492.142	0.329	APPENDAGE	lure	n/a	1	n/a
492.475	0.466	NUANCE	lure	n/a	1	n/a
492.958	0.385	PSYCHO	lure	n/a	1	n/a
493.358	0.618	MIDNIGHT	lure	n/a	1	n/a
494.058	0.502	HYMNAL	lure	n/a	1	n/a
494.575	2.002	CURTAIN	long	n/a	1	n/a
496.592	0.445	BRIDESMAID	lure	n/a	1	n/a
497.042	0.468	WOAD	lure	n/a	1	n/a
497.525	0.57	SPECTER	lure	n/a	1	n/a
498.108	0.684	OYSTER	lure	n/a	1	n/a
498.808	0.563	MANHOOD	lure	n/a	1	n/a
499.375	0.526	TABLECLOTH	lure	n/a	1	n/a
499.908	0.547	INQUISITOR	lure	n/a	1	n/a
500.458	0.712	EVE	lure	n/a	1	n/a
501.175	0.371	INSANITY	lure	n/a	1	n/a
501.558	0.442	SURREALIST	lure	n/a	1	n/a
502.008	0.423	BOSOM	lure	n/a	1	n/a
502.442	0.554	GOOGLY	lure	n/a	1	n/a
503.008	0.549	TREE	lure	n/a	1	n/a
503.575	0.592	STEAMER	lure	n/a	1	n/a
504.179	0.445	PINBALL	lure	n/a	1	n/a
504.642	0.536	REDSKIN	lure	n/a	1	n/a
505.192	0.792	POPULATION	lure	n/a	1	n/a
506.008	0.502	WRATH	lure	n/a	1	n/a
506.592	1.003	APPLE	fruit	detect	1	830
507.608	0.352	DESTINY	lure	n/a	1	n/a
507.975	0.614	STABILITY	lure	n/a	1	n/a
508.608	0.429	MILKMAN	lure	n/a	1	n/a
509.042	0.472	SOMBRERO	lure	n/a	1	n/a
509.525	0.405	CORRIDOR	lure	n/a	1	n/a
509.942	0.363	CANNONBALL	lure	n/a	1	n/a
510.308	0.633	CURATOR	lure	n/a	1	n/a
510.958	0.561	CARTILAGE	lure	n/a	1	n/a
511.525	0.379	HANDRAIL	lure	n/a	1	n/a
511.908	0.465	CAVEMEN	lure	n/a	1	n/a
512.392	0.622	TYPEFACE	lure	n/a	1	n/a
513.025	0.71	HAIRLINE	lure	n/a	1	n/a
513.742	0.54	GIN	lure	n/a	1	n/a
514.293	0.737	DRUMHEAD	lure	n/a	1	n/a
515.041	0.744	CHIPMUNK	lure	n/a	1	n/a
515.792	0.681	INTEGER	lure	n/a	1	n/a
516.491	0.66	CURIOSITY	lure	n/a	1	n/a
517.158	0.546	CREDENCE	lure	n/a	1	n/a
517.708	0.528	DEVIANCE	lure	n/a	1	n/a
518.325	0.312	COURAGE	lure	n/a	1	n/a
518.642	0.425	PARKWAY	lure	n/a	1	n/a
519.075	0.336	BIRTHDAY	lure	n/a	1	n/a
519.425	0.549	HARDBOARD	lure	n/a	1	n/a
519.991	0.598	HASP	lure	n/a	1	n/a
520.608	0.689	SPHINCTER	lure	n/a	1	n/a
521.308	0.742	DIGNITY	lure	n/a	1	n/a
522.058	0.352	APPROVAL	lure	n/a	1	n/a
522.425	0.438	SLIVER	lure	n/a	1	n/a
522.875	0.715	BOOKSHELF	lure	n/a	1	n/a
523.608	0.367	HOG	lure	n/a	1	n/a
523.991	0.501	WAREHOUSE	lure	n/a	1	n/a
524.508	0.602	BUCKET	short	n/a	1	n/a
525.125	0.516	GRUB	lure	n/a	1	n/a
525.658	0.31	MEMORANDA	lure	n/a	1	n/a
525.975	0.71	METRO	lure	n/a	1	n/a
526.691	0.475	ANTENNA	lure	n/a	1	n/a
527.175	0.308	PROTOCOL	lure	n/a	1	n/a
527.491	0.515	REJECTION	lure	n/a	1	n/a
528.025	0.665	FOOTPAD	lure	n/a	1	n/a
528.775	0.59	INFIDELITY	lure	n/a	1	n/a
529.375	0.326	ONLOOKER	lure	n/a	1	n/a
529.713	0.512	ENDOWMENT	lure	n/a	1	n/a
530.241	0.468	OPTIMALITY	lure	n/a	1	n/a
530.725	0.395	VALLEY	lure	n/a	1	n/a
531.125	0.503	SPACESUIT	lure	n/a	1	n/a
531.641	0.645	FOLIAGE	lure	n/a	1	n/a
532.291	0.509	VALENTINE	lure	n/a	1	n/a
532.808	0.382	GYMNASIUM	lure	n/a	1	n/a
533.208	0.769	BLOCKHEAD	lure	n/a	1	n/a
533.991	0.501	ADMIRATION	lure	n/a	1	n/a
534.508	0.602	COAL	short	n/a	1	n/a
535.125	0.552	TELECAST	lure	n/a	1	n/a
535.691	0.478	LONGBOW	lure	n/a	1	n/a
536.175	0.565	PORTFOLIO	lure	n/a	1	n/a
536.758	0.609	BARKEEP	lure	n/a	1	n/a
537.375	0.51	DOORNAIL	lure	n/a	1	n/a
537.891	0.67	CHAIRWOMAN	lure	n/a	1	n/a
538.575	0.545	FLOORBOARD	lure	n/a	1	n/a
539.125	0.393	CAMOMILE	lure	n/a	1	n/a
539.608	0.369	DISBELIEF	lure	n/a	1	n/a
539.991	0.324	SEQUIN	lure	n/a	1	n/a
540.324	0.73	ORDIn/aCE	lure	n/a	1	n/a
541.058	0.368	STREAMER	lure	n/a	1	n/a
541.441	0.64	VIRTUOSITY	lure	n/a	1	n/a
542.093	0.419	PALATE	lure	n/a	1	n/a
542.524	0.659	GAMBLER	lure	n/a	1	n/a
543.191	0.424	STARFISH	lure	n/a	1	n/a
543.624	0.442	SOBRIETY	lure	n/a	1	n/a
544.074	0.637	LONER	lure	n/a	1	n/a
544.724	0.556	ALOE	lure	n/a	1	n/a
545.293	0.631	MOISTURE	lure	n/a	1	n/a
545.941	0.749	EARSHOT	lure	n/a	1	n/a
546.708	0.577	SCRAPBOOK	lure	n/a	1	n/a
547.291	0.416	RAPTURE	lure	n/a	1	n/a
547.724	0.587	ADJECTIVE	lure	n/a	1	n/a
548.324	0.672	ENTRANCE	lure	n/a	1	n/a
549.009	0.707	DEBT	lure	n/a	1	n/a
549.729	0.494	RACIALISM	lure	n/a	1	n/a
550.241	0.619	LAMPPOST	lure	n/a	1	n/a
550.941	0.37	STALAGMITE	lure	n/a	1	n/a
551.324	0.529	ZODIAC	lure	n/a	1	n/a
551.858	0.652	VESSEL	lure	n/a	1	n/a
