onset	duration	stim	cond	resp	acc	RT
308.478	0.684	FINALE	lure	n/a	1	n/a
309.178	0.571	AQUEDUCT	lure	n/a	1	n/a
309.762	0.412	DIVERSION	lure	n/a	1	n/a
310.178	0.732	MIDSTREAM	lure	n/a	1	n/a
310.928	0.47	FISSION	lure	n/a	1	n/a
311.412	0.572	IMAGERY	lure	n/a	1	n/a
311.995	0.501	FORERUNNER	lure	n/a	1	n/a
312.512	1.002	PEAR	fruit	detect	1	829
313.595	0.555	WATERSIDE	lure	n/a	1	n/a
314.162	0.63	DAY	lure	n/a	1	n/a
314.812	0.64	DIFFICULTY	lure	n/a	1	n/a
315.462	0.653	HERON	lure	n/a	1	n/a
316.128	0.357	BOARDWALK	lure	n/a	1	n/a
316.495	0.683	PROPULSION	lure	n/a	1	n/a
317.195	0.419	BOMBSIGHT	lure	n/a	1	n/a
317.628	0.657	MOB	lure	n/a	1	n/a
318.295	0.544	DRESSMAKER	lure	n/a	1	n/a
318.845	0.435	HOUR	lure	n/a	1	n/a
319.295	0.594	SHOELACE	lure	n/a	1	n/a
319.895	0.547	TEARDROP	lure	n/a	1	n/a
320.445	0.519	WASHCLOTH	lure	n/a	1	n/a
320.978	0.542	WATERSPOUT	lure	n/a	1	n/a
321.528	0.576	THRUSH	lure	n/a	1	n/a
322.111	0.307	LEADER	lure	n/a	1	n/a
322.428	0.389	FERTILITY	lure	n/a	1	n/a
322.828	0.44	SOFA	lure	n/a	1	n/a
323.278	0.533	HUBCAP	lure	n/a	1	n/a
323.828	0.556	BIRD	lure	n/a	1	n/a
324.461	0.712	ARK	lure	n/a	1	n/a
325.178	0.331	NODE	lure	n/a	1	n/a
325.528	0.345	CONTORTION	lure	n/a	1	n/a
325.878	0.355	MEDIUM	lure	n/a	1	n/a
326.245	0.522	TOOLMAKER	lure	n/a	1	n/a
326.778	0.362	CAMEL	lure	n/a	1	n/a
327.145	0.847	COHERENCE	lure	n/a	1	n/a
328.011	0.501	GOLFING	lure	n/a	1	n/a
328.528	0.601	LAKE	short	n/a	1	n/a
329.145	0.414	BOATMEN	lure	n/a	1	n/a
329.578	0.48	MOUTH	lure	n/a	1	n/a
330.061	0.337	MILDEW	lure	n/a	1	n/a
330.411	0.619	INSIGHT	lure	n/a	1	n/a
331.045	0.662	ADVISER	lure	n/a	1	n/a
331.711	0.389	DABBLER	lure	n/a	1	n/a
332.111	0.445	LITHOGRAPH	lure	n/a	1	n/a
332.561	0.44	RACCOON	lure	n/a	1	n/a
333.013	0.577	LIFEBOAT	lure	n/a	1	n/a
333.595	0.48	DOME	lure	n/a	1	n/a
334.078	0.405	TRIBUTE	lure	n/a	1	n/a
334.561	0.569	TEXT	lure	n/a	1	n/a
335.145	0.518	SOLIDITY	lure	n/a	1	n/a
335.678	0.312	PARAPHRASE	lure	n/a	1	n/a
335.995	0.522	UNIFORMITY	lure	n/a	1	n/a
336.528	0.654	LUNG	lure	n/a	1	n/a
337.195	0.788	YACHT	lure	n/a	1	n/a
337.995	0.501	EMBASSY	lure	n/a	1	n/a
338.511	2.001	MAZE	long	n/a	1	n/a
340.528	0.665	SKULLCAP	lure	n/a	1	n/a
341.211	0.46	REFRACTION	lure	n/a	1	n/a
341.678	0.506	WATCHMAN	lure	n/a	1	n/a
342.194	0.651	ENEMY	lure	n/a	1	n/a
342.861	0.361	PANTRY	lure	n/a	1	n/a
343.228	0.672	LACKEY	lure	n/a	1	n/a
343.911	0.719	CELEBRITY	lure	n/a	1	n/a
344.644	0.308	ORDEAL	lure	n/a	1	n/a
344.961	0.451	NUCLEI	lure	n/a	1	n/a
345.428	0.327	PURSUIT	lure	n/a	1	n/a
345.761	0.426	CONCOURSE	lure	n/a	1	n/a
346.194	0.641	CLOWN	lure	n/a	1	n/a
346.911	0.369	COUP	lure	n/a	1	n/a
347.294	0.423	CRITICISM	lure	n/a	1	n/a
347.729	0.585	EXCURSION	lure	n/a	1	n/a
348.328	0.533	ALTERNATOR	lure	n/a	1	n/a
348.878	0.394	SURGEON	lure	n/a	1	n/a
349.278	0.705	TRESPASSER	lure	n/a	1	n/a
349.994	0.502	RABBI	lure	n/a	1	n/a
350.511	2.001	CHALK	long	n/a	1	n/a
352.528	0.505	SAWMILL	lure	n/a	1	n/a
353.044	0.347	LEGEND	lure	n/a	1	n/a
353.394	0.608	SEEKER	lure	n/a	1	n/a
354.011	0.648	SHELF	lure	n/a	1	n/a
354.678	0.465	SELECTION	lure	n/a	1	n/a
355.161	0.601	BLACKBIRD	lure	n/a	1	n/a
355.778	0.48	BEARD	lure	n/a	1	n/a
356.261	0.374	JEOPARDY	lure	n/a	1	n/a
356.644	0.459	BROTHER	lure	n/a	1	n/a
357.111	0.871	CELIBACY	lure	n/a	1	n/a
357.994	0.502	RETAKE	lure	n/a	1	n/a
358.511	0.601	PIN	short	n/a	1	n/a
359.197	0.363	OFFSPRING	lure	n/a	1	n/a
359.578	0.683	VOLT	lure	n/a	1	n/a
360.278	0.709	TENOR	lure	n/a	1	n/a
360.994	0.462	VIEWFINDER	lure	n/a	1	n/a
361.461	0.666	COTTONSEED	lure	n/a	1	n/a
362.144	0.523	INFERENCE	lure	n/a	1	n/a
362.678	0.587	TUMBLEWEED	lure	n/a	1	n/a
363.278	0.739	BRIDEGROOM	lure	n/a	1	n/a
364.028	0.572	DOCTORATE	lure	n/a	1	n/a
364.611	0.424	CONVENT	lure	n/a	1	n/a
365.047	0.936	BURIAL	lure	n/a	1	n/a
365.995	0.502	SEDIMENT	lure	n/a	1	n/a
366.511	1.004	ELDERBERRY	fruit	detect	1	958
367.527	0.633	LEGITIMACY	lure	n/a	1	n/a
368.177	0.503	SPONGE	lure	n/a	1	n/a
368.694	0.512	WARLOCK	lure	n/a	1	n/a
369.211	0.406	HOOP	lure	n/a	1	n/a
369.628	0.349	HOMELAND	lure	n/a	1	n/a
369.994	0.498	CLOSEOUT	lure	n/a	1	n/a
370.511	0.638	FISHERMEN	lure	n/a	1	n/a
371.227	0.544	CRYPT	lure	n/a	1	n/a
371.777	0.314	COPYBOOK	lure	n/a	1	n/a
372.111	0.556	REGULATOR	lure	n/a	1	n/a
372.677	0.387	QUIRK	lure	n/a	1	n/a
373.077	0.31	CLERGYMAN	lure	n/a	1	n/a
373.394	0.732	MULE	lure	n/a	1	n/a
374.144	0.722	OUTPOST	lure	n/a	1	n/a
374.877	0.457	FORMATION	lure	n/a	1	n/a
375.344	0.382	TRIPLET	lure	n/a	1	n/a
375.744	0.387	STAKEOUT	lure	n/a	1	n/a
376.144	0.401	CANDLEWICK	lure	n/a	1	n/a
376.561	0.577	FUTURISM	lure	n/a	1	n/a
377.144	0.535	FOUNDER	lure	n/a	1	n/a
377.694	0.288	MYSTIQUE	lure	n/a	1	n/a
377.994	0.502	SHANTYTOWN	lure	n/a	1	n/a
378.511	2.003	BRAKE	long	n/a	1	n/a
380.527	0.303	ASSISTANCE	lure	n/a	1	n/a
380.844	0.508	TABULATION	lure	n/a	1	n/a
381.361	0.666	HORSEPOWER	lure	n/a	1	n/a
382.044	0.535	BARBER	lure	n/a	1	n/a
382.661	0.359	SANDBANK	lure	n/a	1	n/a
383.027	0.703	WINDSTORM	lure	n/a	1	n/a
383.744	0.509	GUY	lure	n/a	1	n/a
384.265	0.367	PROTOTYPE	lure	n/a	1	n/a
384.644	0.308	KRAUT	lure	n/a	1	n/a
384.961	0.305	DAUGHTER	lure	n/a	1	n/a
385.277	0.633	HENCHMAN	lure	n/a	1	n/a
385.927	0.056	VILLAIN	lure	n/a	1	n/a
385.994	0.503	TOOTHPASTE	lure	n/a	1	n/a
386.511	2.002	STADIUM	long	n/a	1	n/a
388.527	0.577	BLIMP	lure	n/a	1	n/a
389.111	0.538	EXTROVERT	lure	n/a	1	n/a
389.661	0.336	AEROPLANE	lure	n/a	1	n/a
390.011	0.42	ETIQUETTE	lure	n/a	1	n/a
390.444	0.308	TORMENT	lure	n/a	1	n/a
390.761	0.674	CLOVERLEAF	lure	n/a	1	n/a
391.447	0.35	TURTLEDOVE	lure	n/a	1	n/a
391.81	0.617	LIMESTONE	lure	n/a	1	n/a
392.444	0.724	SORCERY	lure	n/a	1	n/a
393.177	0.805	EVENING	lure	n/a	1	n/a
394.06	0.502	MAYONNAISE	lure	n/a	1	n/a
394.577	0.602	BRIDGE	short	n/a	1	n/a
395.194	0.673	DUCKLING	lure	n/a	1	n/a
395.877	0.501	NECKTIE	lure	n/a	1	n/a
396.394	0.681	GANGWAY	lure	n/a	1	n/a
397.094	0.306	STRINGENCY	lure	n/a	1	n/a
397.41	0.366	FRICTION	lure	n/a	1	n/a
397.794	0.557	WINDSOCK	lure	n/a	1	n/a
398.362	0.463	CORRUPTER	lure	n/a	1	n/a
398.844	0.417	DREAMLAND	lure	n/a	1	n/a
399.277	0.347	MARL	lure	n/a	1	n/a
399.627	0.601	IMPORTER	lure	n/a	1	n/a
400.244	0.335	HONEY	lure	n/a	1	n/a
400.594	0.662	TYPOGRAPHY	lure	n/a	1	n/a
401.26	0.521	DITTY	lure	n/a	1	n/a
401.794	0.59	OBLIGATION	lure	n/a	1	n/a
402.396	0.308	CRITERIA	lure	n/a	1	n/a
402.715	0.532	SIDEWINDER	lure	n/a	1	n/a
403.26	0.45	CURVATURE	lure	n/a	1	n/a
403.727	0.693	SQUIRE	lure	n/a	1	n/a
404.494	0.397	BOMBSHELL	lure	n/a	1	n/a
404.894	0.43	SPECTRA	lure	n/a	1	n/a
405.327	0.656	DAMSEL	lure	n/a	1	n/a
405.995	0.502	FREQUENCY	lure	n/a	1	n/a
406.51	0.601	COAL	short	n/a	1	n/a
407.127	0.399	MIXTURE	lure	n/a	1	n/a
407.544	0.689	FINDER	lure	n/a	1	n/a
408.244	0.487	CUISINE	lure	n/a	1	n/a
408.744	0.555	BRICK	lure	n/a	1	n/a
409.31	0.623	CARRYOVER	lure	n/a	1	n/a
409.944	0.742	HEIRLOOM	lure	n/a	1	n/a
410.698	0.655	NEWSSTAND	lure	n/a	1	n/a
411.364	0.712	INFIRMARY	lure	n/a	1	n/a
412.094	0.345	BISHOP	lure	n/a	1	n/a
412.444	0.482	HEADREST	lure	n/a	1	n/a
412.944	0.343	ARITHMETIC	lure	n/a	1	n/a
413.294	0.689	REFERENCE	lure	n/a	1	n/a
413.994	0.502	PHONEBOOTH	lure	n/a	1	n/a
414.51	0.602	SPARK	short	n/a	1	n/a
415.127	0.586	GUNNER	lure	n/a	1	n/a
415.793	0.392	FUR	lure	n/a	1	n/a
416.193	0.305	SUCCESSION	lure	n/a	1	n/a
416.51	0.547	RESCRIPT	lure	n/a	1	n/a
417.06	0.66	MARIGOLD	lure	n/a	1	n/a
417.727	0.693	TORRENT	lure	n/a	1	n/a
418.432	0.338	CATWALK	lure	n/a	1	n/a
418.777	0.408	FOUNDLING	lure	n/a	1	n/a
419.193	0.596	ROUNDUP	lure	n/a	1	n/a
419.793	0.639	REFLECTOR	lure	n/a	1	n/a
420.443	0.6	HANDSHAKE	lure	n/a	1	n/a
421.06	0.477	DISBARMENT	lure	n/a	1	n/a
421.543	0.656	HOUSEMAID	lure	n/a	1	n/a
422.21	0.588	DOCUMENT	lure	n/a	1	n/a
422.81	0.398	RENOVATION	lure	n/a	1	n/a
423.227	0.734	COOKIE	lure	n/a	1	n/a
423.977	0.005	PLUNGER	lure	n/a	1	n/a
423.993	0.502	FAIRYTALE	lure	n/a	1	n/a
424.51	2.001	GRAVEL	long	n/a	1	n/a
426.527	0.5	HAILSTONE	lure	n/a	1	n/a
427.043	0.308	SHERRY	lure	n/a	1	n/a
427.427	0.491	HOOPLA	lure	n/a	1	n/a
427.927	0.333	PRETENSION	lure	n/a	1	n/a
428.277	0.395	TEAMSTER	lure	n/a	1	n/a
428.677	0.393	HIKER	lure	n/a	1	n/a
429.077	0.626	GODSON	lure	n/a	1	n/a
429.71	0.663	MIDRIFF	lure	n/a	1	n/a
430.377	0.593	LUCIDITY	lure	n/a	1	n/a
430.977	0.741	ASSEMBLY	lure	n/a	1	n/a
431.727	0.256	RASH	lure	n/a	1	n/a
431.993	0.502	JOURNALIST	lure	n/a	1	n/a
432.51	0.602	BUCKET	short	n/a	1	n/a
433.127	0.326	RAPPORT	lure	n/a	1	n/a
433.46	0.603	SKYDIVER	lure	n/a	1	n/a
434.077	0.373	PEELER	lure	n/a	1	n/a
434.46	0.57	BANKER	lure	n/a	1	n/a
435.043	0.699	COOKOUT	lure	n/a	1	n/a
435.76	0.654	COTTAGE	lure	n/a	1	n/a
436.427	0.577	WINGSPAN	lure	n/a	1	n/a
437.01	0.405	BANGLE	lure	n/a	1	n/a
437.427	0.556	CONSUMER	lure	n/a	1	n/a
438.06	0.502	LETDOWN	lure	n/a	1	n/a
438.577	0.602	BANNER	short	n/a	1	n/a
439.193	0.527	HARPER	lure	n/a	1	n/a
439.727	0.457	DRUDGERY	lure	n/a	1	n/a
440.196	0.702	BREAKDOWN	lure	n/a	1	n/a
440.91	0.422	CONTINUUM	lure	n/a	1	n/a
441.344	0.315	TOURISM	lure	n/a	1	n/a
441.676	0.612	ADDITIVE	lure	n/a	1	n/a
442.293	0.407	GUPPY	lure	n/a	1	n/a
442.71	0.393	ECOLOGY	lure	n/a	1	n/a
443.11	0.565	COUPLET	lure	n/a	1	n/a
443.693	0.69	ROTATION	lure	n/a	1	n/a
444.393	0.31	CHARGER	lure	n/a	1	n/a
444.71	0.645	UMBRELLA	lure	n/a	1	n/a
445.36	0.622	MATH	lure	n/a	1	n/a
445.993	0.503	FLYOVER	lure	n/a	1	n/a
446.51	2.001	ORNAMENT	long	n/a	1	n/a
448.526	0.71	GOLDFISH	lure	n/a	1	n/a
449.243	0.565	INTENSITY	lure	n/a	1	n/a
449.826	0.331	WORDPLAY	lure	n/a	1	n/a
450.243	0.303	AGILITY	lure	n/a	1	n/a
450.56	0.683	GLOBE	lure	n/a	1	n/a
451.26	0.326	CEILING	lure	n/a	1	n/a
451.597	0.37	IGLOO	lure	n/a	1	n/a
451.976	0.751	DEDICATION	lure	n/a	1	n/a
452.743	0.311	SALIVATION	lure	n/a	1	n/a
453.06	0.745	WATCHMAKER	lure	n/a	1	n/a
453.81	0.578	DESIGNER	lure	n/a	1	n/a
454.393	0.318	ORATOR	lure	n/a	1	n/a
454.726	0.348	PIGEONHOLE	lure	n/a	1	n/a
455.093	0.89	AFFIX	lure	n/a	1	n/a
455.993	0.502	PIGTAIL	lure	n/a	1	n/a
456.51	0.601	LEAF	short	n/a	1	n/a
457.126	0.52	CONVEYANCE	lure	n/a	1	n/a
457.66	0.651	ROOF	lure	n/a	1	n/a
458.326	0.366	WAIVER	lure	n/a	1	n/a
458.71	0.55	XYLOPHONE	lure	n/a	1	n/a
459.276	0.518	CRAFTER	lure	n/a	1	n/a
459.81	0.34	SUPPLEMENT	lure	n/a	1	n/a
460.16	0.336	SALESGIRL	lure	n/a	1	n/a
460.576	0.435	SWEETIE	lure	n/a	1	n/a
461.026	0.958	GHOST	lure	n/a	1	n/a
461.993	0.501	CAPE	lure	n/a	1	n/a
462.51	1.004	PLUM	fruit	detect	1	911
463.526	0.389	SERENITY	lure	n/a	1	n/a
463.926	0.389	DREAMWORLD	lure	n/a	1	n/a
464.327	0.572	WORKBASKET	lure	n/a	1	n/a
464.91	0.704	MAGNESIA	lure	n/a	1	n/a
465.626	0.621	ELITE	lure	n/a	1	n/a
466.26	0.386	SPOTLIGHT	lure	n/a	1	n/a
466.659	0.635	POKER	lure	n/a	1	n/a
467.309	0.333	HERTZ	lure	n/a	1	n/a
467.659	0.717	NIGHTFALL	lure	n/a	1	n/a
468.393	0.4	HANGER	lure	n/a	1	n/a
468.809	0.744	EXPERT	lure	n/a	1	n/a
469.559	0.526	CADENCE	lure	n/a	1	n/a
470.093	0.44	CITY	lure	n/a	1	n/a
470.543	0.363	INTELLECT	lure	n/a	1	n/a
470.909	0.691	BARON	lure	n/a	1	n/a
471.609	0.368	GRAM	lure	n/a	1	n/a
472.059	0.672	FARMER	lure	n/a	1	n/a
472.743	0.458	BANISHMENT	lure	n/a	1	n/a
473.212	0.763	COUNTY	lure	n/a	1	n/a
473.993	0.501	RANCH	lure	n/a	1	n/a
474.509	2.003	CURTAIN	long	n/a	1	n/a
476.526	0.653	SUNTAN	lure	n/a	1	n/a
477.193	0.635	WELLSPRING	lure	n/a	1	n/a
477.843	0.514	DIVA	lure	n/a	1	n/a
478.359	0.353	CRUELTY	lure	n/a	1	n/a
478.726	0.511	PROPHECY	lure	n/a	1	n/a
479.243	0.717	AURORA	lure	n/a	1	n/a
479.976	0.557	BELL	lure	n/a	1	n/a
480.543	0.677	KIDNAPPER	lure	n/a	1	n/a
481.226	0.749	BRUTE	lure	n/a	1	n/a
481.993	0.502	TEMPTER	lure	n/a	1	n/a
482.509	1.005	PLUM	fruit	detect	1	744
483.526	0.542	WEDLOCK	lure	n/a	1	n/a
484.08	0.735	FLAPPER	lure	n/a	1	n/a
484.826	0.556	PLANTATION	lure	n/a	1	n/a
485.393	0.454	ROSEMARY	lure	n/a	1	n/a
485.926	0.696	TURNER	lure	n/a	1	n/a
486.626	0.307	WISHBONE	lure	n/a	1	n/a
486.947	0.595	DAYBED	lure	n/a	1	n/a
487.559	0.735	BLENDER	lure	n/a	1	n/a
488.309	0.5	SUBSIDENCE	lure	n/a	1	n/a
488.826	0.45	FREELOADER	lure	n/a	1	n/a
489.292	0.664	MICE	lure	n/a	1	n/a
489.976	0.352	TROUGH	lure	n/a	1	n/a
490.342	0.433	TOWNSFOLK	lure	n/a	1	n/a
490.792	0.696	STOCKMAN	lure	n/a	1	n/a
491.493	0.324	FOREARM	lure	n/a	1	n/a
491.826	0.397	EXPO	lure	n/a	1	n/a
492.226	0.654	PHENOMENA	lure	n/a	1	n/a
492.892	0.331	SCORPION	lure	n/a	1	n/a
493.242	0.686	COMMITTEE	lure	n/a	1	n/a
493.942	0.526	VOODOO	lure	n/a	1	n/a
494.476	0.584	QUANTUM	lure	n/a	1	n/a
495.076	0.9	INTRICACY	lure	n/a	1	n/a
495.992	0.5	INSERTION	lure	n/a	1	n/a
496.509	2.002	PISTOL	long	n/a	1	n/a
498.593	0.714	ANTIPATHY	lure	n/a	1	n/a
499.309	0.445	JACKAL	lure	n/a	1	n/a
499.759	0.496	TRADESMAN	lure	n/a	1	n/a
500.259	0.449	TENDENCY	lure	n/a	1	n/a
500.726	0.403	MARKDOWN	lure	n/a	1	n/a
501.142	0.55	PILLOWCASE	lure	n/a	1	n/a
501.709	0.266	VISITATION	lure	n/a	1	n/a
501.992	0.501	SUNSHINE	lure	n/a	1	n/a
502.509	1.005	BERRY	fruit	detect	1	832
503.526	0.326	OATH	lure	n/a	1	n/a
503.859	0.634	STEEPLE	lure	n/a	1	n/a
504.509	0.446	ALFALFA	lure	n/a	1	n/a
504.959	0.669	BLOCKHOUSE	lure	n/a	1	n/a
505.642	0.47	TITAN	lure	n/a	1	n/a
506.126	0.461	PURSUER	lure	n/a	1	n/a
506.592	0.484	HORN	lure	n/a	1	n/a
507.092	0.7	RAY	lure	n/a	1	n/a
507.809	0.35	REDWOOD	lure	n/a	1	n/a
508.176	0.394	MOBILITY	lure	n/a	1	n/a
508.576	0.505	BLUEFISH	lure	n/a	1	n/a
509.159	0.687	ACTIVISM	lure	n/a	1	n/a
509.859	0.31	CUMULATION	lure	n/a	1	n/a
510.176	0.44	SEAWALL	lure	n/a	1	n/a
510.626	0.354	AUTISM	lure	n/a	1	n/a
510.992	0.521	SESSION	lure	n/a	1	n/a
511.526	0.382	LYNX	lure	n/a	1	n/a
511.926	0.435	COHORT	lure	n/a	1	n/a
512.376	0.331	UNDERTONE	lure	n/a	1	n/a
512.709	0.576	PLAYOFF	lure	n/a	1	n/a
513.296	0.686	DENTISTRY	lure	n/a	1	n/a
513.992	0.502	HOSTAGE	lure	n/a	1	n/a
514.509	2.002	GALLON	long	n/a	1	n/a
516.525	0.445	BASEMAN	lure	n/a	1	n/a
516.975	0.698	MISFIT	lure	n/a	1	n/a
517.692	0.515	BROTHEL	lure	n/a	1	n/a
518.225	0.635	SMUDGE	lure	n/a	1	n/a
518.875	0.447	BEACH	lure	n/a	1	n/a
519.325	0.534	HILARITY	lure	n/a	1	n/a
519.875	0.728	REFERENDUM	lure	n/a	1	n/a
520.609	0.421	SIDEKICK	lure	n/a	1	n/a
521.109	0.368	SMOKER	lure	n/a	1	n/a
521.492	0.571	MICROSCOPY	lure	n/a	1	n/a
522.075	0.377	YESTERYEAR	lure	n/a	1	n/a
522.459	0.489	RAGTIME	lure	n/a	1	n/a
522.96	0.433	FROCK	lure	n/a	1	n/a
523.409	0.565	PHONECALL	lure	n/a	1	n/a
523.992	0.502	DAISY	lure	n/a	1	n/a
524.509	0.602	TICKET	short	n/a	1	n/a
525.125	0.385	COMMUNISM	lure	n/a	1	n/a
525.525	0.67	TREATMENT	lure	n/a	1	n/a
526.209	0.368	LETTERMAN	lure	n/a	1	n/a
526.592	0.502	SWINDLER	lure	n/a	1	n/a
527.109	0.586	PROFESSION	lure	n/a	1	n/a
527.709	0.431	GUMBO	lure	n/a	1	n/a
528.142	0.552	AIRSPACE	lure	n/a	1	n/a
528.709	0.373	REPOSITORY	lure	n/a	1	n/a
529.092	0.686	BLACKJACK	lure	n/a	1	n/a
529.792	0.655	SYMPHONY	lure	n/a	1	n/a
530.459	0.424	MENAGERIE	lure	n/a	1	n/a
530.892	0.544	CONTRACT	lure	n/a	1	n/a
531.525	0.51	THING	lure	n/a	1	n/a
532.042	0.531	SHORTCUT	lure	n/a	1	n/a
532.575	0.375	RADIATOR	lure	n/a	1	n/a
532.962	0.5	CATHEDRAL	lure	n/a	1	n/a
533.475	0.439	TURNOVER	lure	n/a	1	n/a
533.925	0.57	WATERFRONT	lure	n/a	1	n/a
534.509	0.435	NONPAYMENT	lure	n/a	1	n/a
534.959	0.463	MERMAID	lure	n/a	1	n/a
535.425	0.684	DESCENDANT	lure	n/a	1	n/a
536.125	0.305	BELLMAN	lure	n/a	1	n/a
536.442	0.577	FLAIR	lure	n/a	1	n/a
537.025	0.415	DANDELION	lure	n/a	1	n/a
537.459	0.413	TRANCE	lure	n/a	1	n/a
537.875	0.48	PORPOISE	lure	n/a	1	n/a
538.359	0.739	TASSEL	lure	n/a	1	n/a
539.108	0.456	DESSERT	lure	n/a	1	n/a
539.575	0.728	BLADE	lure	n/a	1	n/a
540.308	0.34	COUNTRY	lure	n/a	1	n/a
540.661	0.575	SHOCKWAVE	lure	n/a	1	n/a
541.242	0.742	REFINEMENT	lure	n/a	1	n/a
542.059	0.324	SAUCER	lure	n/a	1	n/a
542.392	0.59	EXCERPT	lure	n/a	1	n/a
542.992	0.318	CONDOR	lure	n/a	1	n/a
543.325	0.502	STOPPAGE	lure	n/a	1	n/a
543.842	0.527	BYLAW	lure	n/a	1	n/a
544.375	0.326	COMMUNE	lure	n/a	1	n/a
544.708	0.723	COMMITMENT	lure	n/a	1	n/a
545.442	0.435	TOPSIDE	lure	n/a	1	n/a
545.892	0.405	LUMBERYARD	lure	n/a	1	n/a
546.308	0.363	BOILER	lure	n/a	1	n/a
546.675	0.659	RECORDER	lure	n/a	1	n/a
547.345	0.47	WORKHOUSE	lure	n/a	1	n/a
547.825	0.335	SCOREBOARD	lure	n/a	1	n/a
548.175	0.728	KEG	lure	n/a	1	n/a
548.908	0.494	SPACER	lure	n/a	1	n/a
549.408	0.72	BUCKSKIN	lure	n/a	1	n/a
550.142	0.724	ROTUNDA	lure	n/a	1	n/a
550.876	0.379	LOTTO	lure	n/a	1	n/a
551.258	0.375	HOMOPHONE	lure	n/a	1	n/a
551.646	0.486	FOOTSTEP	lure	n/a	1	n/a
552.208	0.48	FANFARE	lure	n/a	1	n/a
